pbid	count_fl	count_nfl	count_nfl_amb	abundance_fl	abundance_nfl	abundance_nfl_amb
PB.5169.1	4	8	8	7.55860755332e-06	1.51172151066e-05	1.51172151066e-05
PB.2956.9	1	1	1.11111111111	1.88965188833e-06	1.88965188833e-06	2.09961320925e-06
PB.2956.8	0	1	3.7746031746	0.0	1.88965188833e-06	7.13268601658e-06
PB.3922.1	16	25	25.5	3.02344302133e-05	4.72412972082e-05	4.81861231524e-05
PB.2956.5	2	2	7.71150793651	3.77930377666e-06	3.77930377666e-06	1.45720655341e-05
PB.2956.4	9	10	15.1670634921	1.7006866995e-05	1.88965188833e-05	2.86604701682e-05
PB.2956.7	2	3	8.51150793651	3.77930377666e-06	5.66895566499e-06	1.60837870448e-05
PB.2956.6	0	0	1.93134920635	0.0	0.0	3.6495776748e-06
PB.2956.1	3	5	11.2115079365	5.66895566499e-06	9.44825944165e-06	2.11858471432e-05
PB.2956.3	23	24	29.4853174603	4.34619934316e-05	4.53516453199e-05	5.57169858169e-05
PB.2984.1	1	3	3	1.88965188833e-06	5.66895566499e-06	5.66895566499e-06
PB.1458.2	0	0	3.0	0.0	0.0	5.66895566499e-06
PB.979.5	0	0	15.8666666667	0.0	0.0	2.99824766282e-05
PB.3365.2	3	5	10.0833333333	5.66895566499e-06	9.44825944165e-06	1.9053989874e-05
PB.3365.3	0	0	2.41666666667	0.0	0.0	4.56665873013e-06
PB.3252.2	20	24	30.1833333333	3.77930377666e-05	4.53516453199e-05	5.70359928294e-05
PB.3365.4	11	11	16.25	2.07861707716e-05	2.07861707716e-05	3.07068431853e-05
PB.3917.2	0	2	3.5	0.0	3.77930377666e-06	6.61378160915e-06
PB.4162.6	0	1	2.58333333333	0.0	1.88965188833e-06	4.88160071152e-06
PB.7827.1	3	6	6	5.66895566499e-06	1.133791133e-05	1.133791133e-05
PB.3917.1	0	0	2.33333333333	0.0	0.0	4.40918773943e-06
PB.3611.3	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.2718.2	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.592.1	2	5	5	3.77930377666e-06	9.44825944165e-06	9.44825944165e-06
PB.3407.6	0	0	1.0	0.0	0.0	1.88965188833e-06
PB.1736.1	8	9	9	1.51172151066e-05	1.7006866995e-05	1.7006866995e-05
PB.376.3	3	3	5.33333333333	5.66895566499e-06	5.66895566499e-06	1.00781434044e-05
PB.3178.1	3	6	6	5.66895566499e-06	1.133791133e-05	1.133791133e-05
PB.5631.2	5	7	10.0	9.44825944165e-06	1.32275632183e-05	1.88965188833e-05
PB.7417.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.5631.1	1	1	4.0	1.88965188833e-06	1.88965188833e-06	7.55860755332e-06
PB.3809.1	0	3	3	0.0	5.66895566499e-06	5.66895566499e-06
PB.358.1	4	6	6.2	7.55860755332e-06	1.133791133e-05	1.17158417076e-05
PB.3914.1	3	3	6.66666666667	5.66895566499e-06	5.66895566499e-06	1.25976792555e-05
PB.3914.2	20	23	27.1666666667	3.77930377666e-05	4.34619934316e-05	5.13355429663e-05
PB.7325.1	3	3	3	5.66895566499e-06	5.66895566499e-06	5.66895566499e-06
PB.2972.1	1	2	2	1.88965188833e-06	3.77930377666e-06	3.77930377666e-06
PB.5845.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.4093.2	9	12	13.5	1.7006866995e-05	2.26758226599e-05	2.55103004924e-05
PB.7218.1	2	2	3.0	3.77930377666e-06	3.77930377666e-06	5.66895566499e-06
PB.3170.2	2	2	5.5	3.77930377666e-06	3.77930377666e-06	1.03930853858e-05
PB.3170.3	5	5	8.0	9.44825944165e-06	9.44825944165e-06	1.51172151066e-05
PB.3170.1	5	11	14.5	9.44825944165e-06	2.07861707716e-05	2.73999523808e-05
PB.2137.12	0	0	0.767857142857	0.0	0.0	1.45098269997e-06
PB.129.3	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.5596.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.5596.2	2	2	2	3.77930377666e-06	3.77930377666e-06	3.77930377666e-06
PB.5596.3	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.1400.1	237	324	331.0	0.000447847497534	0.000612247211819	0.000625474775037
PB.1400.2	1	1	7.5	1.88965188833e-06	1.88965188833e-06	1.41723891625e-05
PB.3085.3	0	0	2.83333333333	0.0	0.0	5.3540136836e-06
PB.3085.2	1	1	2.16666666667	1.88965188833e-06	1.88965188833e-06	4.09424575805e-06
PB.3085.1	7	20	23.3333333333	1.32275632183e-05	3.77930377666e-05	4.40918773943e-05
PB.829.1	4	5	7.5	7.55860755332e-06	9.44825944165e-06	1.41723891625e-05
PB.4300.1	3	3	3	5.66895566499e-06	5.66895566499e-06	5.66895566499e-06
PB.829.3	1	1	2.0	1.88965188833e-06	1.88965188833e-06	3.77930377666e-06
PB.829.2	0	1	2.5	0.0	1.88965188833e-06	4.72412972082e-06
PB.787.2	0	0	0.25	0.0	0.0	4.72412972082e-07
PB.5758.1	5	9	9.83333333333	9.44825944165e-06	1.7006866995e-05	1.85815769019e-05
PB.5758.2	1	1	1.33333333333	1.88965188833e-06	1.88965188833e-06	2.51953585111e-06
PB.787.1	34	42	42.9166666667	6.42481642032e-05	7.93653793098e-05	8.10975602075e-05
PB.3296.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.2469.3	2	9	10.0	3.77930377666e-06	1.7006866995e-05	1.88965188833e-05
PB.787.4	0	0	0.916666666667	0.0	0.0	1.73218089764e-06
PB.3296.2	2	3	3	3.77930377666e-06	5.66895566499e-06	5.66895566499e-06
PB.265.1	5	10	10	9.44825944165e-06	1.88965188833e-05	1.88965188833e-05
PB.5578.1	8	10	10	1.51172151066e-05	1.88965188833e-05	1.88965188833e-05
PB.2449.1	2	2	2	3.77930377666e-06	3.77930377666e-06	3.77930377666e-06
PB.606.1	1	2	2	1.88965188833e-06	3.77930377666e-06	3.77930377666e-06
PB.7210.2	2	3	3	3.77930377666e-06	5.66895566499e-06	5.66895566499e-06
PB.7210.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.2161.3	23	23	27.1666666667	4.34619934316e-05	4.34619934316e-05	5.13355429663e-05
PB.2161.2	0	0	1.0	0.0	0.0	1.88965188833e-06
PB.7401.1	27	28	47.6666666667	5.10206009849e-05	5.29102528732e-05	9.0073406677e-05
PB.3530.1	0	0	0.333333333333	0.0	0.0	6.29883962776e-07
PB.2161.4	0	1	4.16666666667	0.0	1.88965188833e-06	7.8735495347e-06
PB.3567.5	0	4	7.43333333333	0.0	7.55860755332e-06	1.40464123699e-05
PB.4893.2	1	3	4.0	1.88965188833e-06	5.66895566499e-06	7.55860755332e-06
PB.4083.1	0	0	1.0	0.0	0.0	1.88965188833e-06
PB.5275.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.835.2	0	0	1.08333333333	0.0	0.0	2.04712287902e-06
PB.4893.1	0	2	3.0	0.0	3.77930377666e-06	5.66895566499e-06
PB.835.1	2	3	7.33333333333	3.77930377666e-06	5.66895566499e-06	1.38574471811e-05
PB.6174.2	2	2	2.5	3.77930377666e-06	3.77930377666e-06	4.72412972082e-06
PB.3709.1	2	3	3	3.77930377666e-06	5.66895566499e-06	5.66895566499e-06
PB.5570.4	0	0	0.666666666667	0.0	0.0	1.25976792555e-06
PB.6866.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.5570.1	1	5	6.5	1.88965188833e-06	9.44825944165e-06	1.22827372741e-05
PB.5570.2	5	6	8.0	9.44825944165e-06	1.133791133e-05	1.51172151066e-05
PB.5570.3	1	2	2.83333333333	1.88965188833e-06	3.77930377666e-06	5.3540136836e-06
PB.7819.16	12	17	41.2515873016	2.26758226599e-05	3.21240821016e-05	7.7951139841e-05
PB.7819.17	0	2	3.86666666667	0.0	3.77930377666e-06	7.30665396821e-06
PB.7819.14	3	4	11.9075396825	5.66895566499e-06	7.55860755332e-06	2.25011048465e-05
PB.7819.15	2	3	5.85396825397	3.77930377666e-06	5.66895566499e-06	1.10619621653e-05
PB.7819.12	4	4	19.9698412698	7.55860755332e-06	7.55860755332e-06	3.77360482652e-05
PB.7819.13	2	3	28.6698412698	3.77930377666e-06	5.66895566499e-06	5.41760196937e-05
PB.7819.10	25	33	93.1134920635	4.72412972082e-05	6.23585123149e-05	0.000175952086107
PB.7819.11	255	255	271.310714286	0.000481861231524	0.000481861231524	0.000512682803574
PB.6294.1	1	3	3	1.88965188833e-06	5.66895566499e-06	5.66895566499e-06
PB.7819.18	0	0	4.21111111111	0.0	0.0	7.95753406307e-06
PB.7819.19	3	6	11.9551587302	5.66895566499e-06	1.133791133e-05	2.25910882697e-05
PB.5783.4	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.5783.1	1	1	1.83333333333	1.88965188833e-06	1.88965188833e-06	3.46436179527e-06
PB.4762.1	1	2	2	1.88965188833e-06	3.77930377666e-06	3.77930377666e-06
PB.1615.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.1615.2	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.4769.2	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.5546.1	3	6	6	5.66895566499e-06	1.133791133e-05	1.133791133e-05
PB.3715.1	8	12	12	1.51172151066e-05	2.26758226599e-05	2.26758226599e-05
PB.855.1	20	38	42.5	3.77930377666e-05	7.18067717565e-05	8.0310205254e-05
PB.855.2	0	1	2.0	0.0	1.88965188833e-06	3.77930377666e-06
PB.855.3	0	1	4.5	0.0	1.88965188833e-06	8.50343349748e-06
PB.370.1	0	2	2	0.0	3.77930377666e-06	3.77930377666e-06
PB.2880.1	2	3	3	3.77930377666e-06	5.66895566499e-06	5.66895566499e-06
PB.63.1	2	2	2	3.77930377666e-06	3.77930377666e-06	3.77930377666e-06
PB.141.1	0	0	4.71785714286	0.0	0.0	8.91510765887e-06
PB.7272.1	1	2	2	1.88965188833e-06	3.77930377666e-06	3.77930377666e-06
PB.6003.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.1529.2	0	0	0.833333333333	0.0	0.0	1.57470990694e-06
PB.2890.4	1	1	1.5	1.88965188833e-06	1.88965188833e-06	2.83447783249e-06
PB.2890.2	2	6	57.75	3.77930377666e-06	1.133791133e-05	0.000109127396551
PB.2890.3	94	124	168.75	0.000177627277503	0.000234316834153	0.000318878756156
PB.2890.1	9	129	182.0	1.7006866995e-05	0.000243765093594	0.000343916643676
PB.4997.2	6	8	12.9166666667	1.133791133e-05	1.51172151066e-05	2.44080035576e-05
PB.4997.3	0	1	3.25	0.0	1.88965188833e-06	6.14136863707e-06
PB.5140.3	9	9	9.5	1.7006866995e-05	1.7006866995e-05	1.79516929391e-05
PB.5140.2	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.2054.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.4997.4	1	1	3.91666666667	1.88965188833e-06	1.88965188833e-06	7.40113656262e-06
PB.458.5	0	2	8.95	0.0	3.77930377666e-06	1.69123844005e-05
PB.673.6	0	14	33.2666666667	0.0	2.64551264366e-05	6.28624194851e-05
PB.673.7	1	1	11.6	1.88965188833e-06	1.88965188833e-06	2.19199619046e-05
PB.673.4	1	5	9.51666666667	1.88965188833e-06	9.44825944165e-06	1.79831871373e-05
PB.673.5	0	0	1.15	0.0	0.0	2.17309967158e-06
PB.673.2	1	2	2.58333333333	1.88965188833e-06	3.77930377666e-06	4.88160071152e-06
PB.673.3	0	0	4.95	0.0	0.0	9.35377684723e-06
PB.785.4	6	7	7.98333333333	1.133791133e-05	1.32275632183e-05	1.50857209085e-05
PB.673.1	159	166	191.683333333	0.000300454650244	0.000313682213463	0.000362214772795
PB.1529.3	0	0	0.333333333333	0.0	0.0	6.29883962776e-07
PB.3775.1	2	2	5.0	3.77930377666e-06	3.77930377666e-06	9.44825944165e-06
PB.657.1	11	13	14.0	2.07861707716e-05	2.45654745483e-05	2.64551264366e-05
PB.7104.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.3775.2	2	2	5.0	3.77930377666e-06	3.77930377666e-06	9.44825944165e-06
PB.7249.4	0	0	2.66666666667	0.0	0.0	5.03907170221e-06
PB.4328.2	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.4424.2	0	0	1.5	0.0	0.0	2.83447783249e-06
PB.4328.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.2177.1	1	1	2.0	1.88965188833e-06	1.88965188833e-06	3.77930377666e-06
PB.785.5	6	8	9.18333333333	1.133791133e-05	1.51172151066e-05	1.73533031745e-05
PB.665.1	1	2	2	1.88965188833e-06	3.77930377666e-06	3.77930377666e-06
PB.5485.2	5	5	7.68333333333	9.44825944165e-06	9.44825944165e-06	1.4518825342e-05
PB.6558.1	2	2	2	3.77930377666e-06	3.77930377666e-06	3.77930377666e-06
PB.3564.2	0	18	32.8333333333	0.0	3.40137339899e-05	6.20435703335e-05
PB.4386.2	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.4386.1	0	1	2.0	0.0	1.88965188833e-06	3.77930377666e-06
PB.5684.1	6	7	7	1.133791133e-05	1.32275632183e-05	1.32275632183e-05
PB.7501.4	0	0	0.833333333333	0.0	0.0	1.57470990694e-06
PB.1195.1	3	3	3	5.66895566499e-06	5.66895566499e-06	5.66895566499e-06
PB.1316.1	27	33	33	5.10206009849e-05	6.23585123149e-05	6.23585123149e-05
PB.3612.1	3	7	7	5.66895566499e-06	1.32275632183e-05	1.32275632183e-05
PB.734.1	0	3	3	0.0	5.66895566499e-06	5.66895566499e-06
PB.1703.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.4020.1	16	26	28.0	3.02344302133e-05	4.91309490966e-05	5.29102528732e-05
PB.5497.1	2	3	3	3.77930377666e-06	5.66895566499e-06	5.66895566499e-06
PB.7754.1	1	4	4	1.88965188833e-06	7.55860755332e-06	7.55860755332e-06
PB.1689.2	0	0	1.0	0.0	0.0	1.88965188833e-06
PB.1689.1	2	3	4.0	3.77930377666e-06	5.66895566499e-06	7.55860755332e-06
PB.3619.7	1	1	1.75833333333	1.88965188833e-06	1.88965188833e-06	3.32263790365e-06
PB.3619.5	1	1	3.25833333333	1.88965188833e-06	1.88965188833e-06	6.15711573614e-06
PB.7501.5	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.7816.2	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.1189.2	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.6790.1	0	1	5.5	0.0	1.88965188833e-06	1.03930853858e-05
PB.7726.1	1	3	3.5	1.88965188833e-06	5.66895566499e-06	6.61378160915e-06
PB.7726.2	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.4189.1	7	16	16.5	1.32275632183e-05	3.02344302133e-05	3.11792561574e-05
PB.6896.1	0	2	2	0.0	3.77930377666e-06	3.77930377666e-06
PB.7025.1	26	45	50.75	4.91309490966e-05	8.50343349748e-05	9.58998333327e-05
PB.7025.3	0	0	1.83333333333	0.0	0.0	3.46436179527e-06
PB.7025.2	0	0	2.58333333333	0.0	0.0	4.88160071152e-06
PB.7025.5	1	1	2.91666666667	1.88965188833e-06	1.88965188833e-06	5.51148467429e-06
PB.2689.4	0	0	5.58333333333	0.0	0.0	1.05505563765e-05
PB.2528.1	0	4	4	0.0	7.55860755332e-06	7.55860755332e-06
PB.324.2	1	1	3.0	1.88965188833e-06	1.88965188833e-06	5.66895566499e-06
PB.324.1	7	13	15.0	1.32275632183e-05	2.45654745483e-05	2.83447783249e-05
PB.6786.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.2100.1	0	3	3	0.0	5.66895566499e-06	5.66895566499e-06
PB.2548.1	0	2	2.33333333333	0.0	3.77930377666e-06	4.40918773943e-06
PB.2548.2	0	0	0.833333333333	0.0	0.0	1.57470990694e-06
PB.2548.3	1	1	1.83333333333	1.88965188833e-06	1.88965188833e-06	3.46436179527e-06
PB.1181.1	2	2	2	3.77930377666e-06	3.77930377666e-06	3.77930377666e-06
PB.6137.1	3	3	3	5.66895566499e-06	5.66895566499e-06	5.66895566499e-06
PB.4430.2	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.3275.1	6	13	17.0833333333	1.133791133e-05	2.45654745483e-05	3.22815530923e-05
PB.4847.1	1	3	3.83333333333	1.88965188833e-06	5.66895566499e-06	7.24366557193e-06
PB.4847.2	1	1	2.33333333333	1.88965188833e-06	1.88965188833e-06	4.40918773943e-06
PB.4847.3	0	0	0.833333333333	0.0	0.0	1.57470990694e-06
PB.1282.6	2	2	2.36904761905	3.77930377666e-06	3.77930377666e-06	4.47667530687e-06
PB.4181.1	1	8	8	1.88965188833e-06	1.51172151066e-05	1.51172151066e-05
PB.4450.1	2	2	3.33333333333	3.77930377666e-06	3.77930377666e-06	6.29883962776e-06
PB.4450.2	0	0	1.33333333333	0.0	0.0	2.51953585111e-06
PB.5114.1	2	2	2	3.77930377666e-06	3.77930377666e-06	3.77930377666e-06
PB.7033.3	1	1	1.5	1.88965188833e-06	1.88965188833e-06	2.83447783249e-06
PB.4297.2	0	3	3	0.0	5.66895566499e-06	5.66895566499e-06
PB.4161.1	3	3	3	5.66895566499e-06	5.66895566499e-06	5.66895566499e-06
PB.7124.4	0	0	0.333333333333	0.0	0.0	6.29883962776e-07
PB.7124.1	15	17	19.0	2.83447783249e-05	3.21240821016e-05	3.59033858783e-05
PB.5489.3	0	1	1.33333333333	0.0	1.88965188833e-06	2.51953585111e-06
PB.7124.3	0	0	2.0	0.0	0.0	3.77930377666e-06
PB.3275.5	0	0	0.75	0.0	0.0	1.41723891625e-06
PB.3703.1	2	4	4	3.77930377666e-06	7.55860755332e-06	7.55860755332e-06
PB.4761.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.5489.5	0	0	2.0	0.0	0.0	3.77930377666e-06
PB.1937.11	0	13	39.7611111111	0.0	2.45654745483e-05	7.51346586932e-05
PB.5489.4	1	1	2.66666666667	1.88965188833e-06	1.88965188833e-06	5.03907170221e-06
PB.4477.1	5	8	9.33333333333	9.44825944165e-06	1.51172151066e-05	1.76367509577e-05
PB.968.8	0	0	1.125	0.0	0.0	2.12585837437e-06
PB.4477.3	0	0	0.333333333333	0.0	0.0	6.29883962776e-07
PB.4477.2	0	0	1.33333333333	0.0	0.0	2.51953585111e-06
PB.968.1	2	3	3.97777777778	3.77930377666e-06	5.66895566499e-06	7.51661528913e-06
PB.968.3	1	2	3.125	1.88965188833e-06	3.77930377666e-06	5.90516215103e-06
PB.1958.1	2	3	3	3.77930377666e-06	5.66895566499e-06	5.66895566499e-06
PB.968.5	1	1	2.26944444444	1.88965188833e-06	1.88965188833e-06	4.2884599799e-06
PB.968.4	2	2	4.35277777778	3.77930377666e-06	3.77930377666e-06	8.22523474725e-06
PB.968.7	0	0	0.486111111111	0.0	0.0	9.18580779049e-07
PB.431.1	79	89	96.75	0.000149282499178	0.000168179018061	0.000182823820196
PB.1922.1	0	1	1.5	0.0	1.88965188833e-06	2.83447783249e-06
PB.1922.3	2	3	3.5	3.77930377666e-06	5.66895566499e-06	6.61378160915e-06
PB.2997.4	1	1	4.0	1.88965188833e-06	1.88965188833e-06	7.55860755332e-06
PB.4493.2	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.4493.1	0	2	2.5	0.0	3.77930377666e-06	4.72412972082e-06
PB.1039.7	0	0	0.809523809524	0.0	0.0	1.52971819531e-06
PB.5504.2	2	2	2	3.77930377666e-06	3.77930377666e-06	3.77930377666e-06
PB.2221.1	1	2	12.5	1.88965188833e-06	3.77930377666e-06	2.36206486041e-05
PB.2997.2	1	1	2.83333333333	1.88965188833e-06	1.88965188833e-06	5.3540136836e-06
PB.2997.3	0	1	2.66666666667	0.0	1.88965188833e-06	5.03907170221e-06
PB.5823.5	0	3	6.36666666667	0.0	5.66895566499e-06	1.2030783689e-05
PB.4863.1	0	4	5.58333333333	0.0	7.55860755332e-06	1.05505563765e-05
PB.576.1	9	14	14	1.7006866995e-05	2.64551264366e-05	2.64551264366e-05
PB.5021.1	0	5	5	0.0	9.44825944165e-06	9.44825944165e-06
PB.2882.1	0	2	2.5	0.0	3.77930377666e-06	4.72412972082e-06
PB.4796.1	0	1	1.5	0.0	1.88965188833e-06	2.83447783249e-06
PB.3668.4	0	0	0.666666666667	0.0	0.0	1.25976792555e-06
PB.3668.2	5	6	8.16666666667	9.44825944165e-06	1.133791133e-05	1.5432157088e-05
PB.3668.3	0	0	1.33333333333	0.0	0.0	2.51953585111e-06
PB.706.1	2	6	6	3.77930377666e-06	1.133791133e-05	1.133791133e-05
PB.3668.1	2	3	3.83333333333	3.77930377666e-06	5.66895566499e-06	7.24366557193e-06
PB.4775.1	2	6	6	3.77930377666e-06	1.133791133e-05	1.133791133e-05
PB.3247.1	6	12	12	1.133791133e-05	2.26758226599e-05	2.26758226599e-05
PB.2782.1	1	2	4.0	1.88965188833e-06	3.77930377666e-06	7.55860755332e-06
PB.3410.10	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.3608.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.996.7	1	1	3.36666666667	1.88965188833e-06	1.88965188833e-06	6.36182802404e-06
PB.6555.2	0	1	2.0	0.0	1.88965188833e-06	3.77930377666e-06
PB.3694.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.5380.1	12	27	27	2.26758226599e-05	5.10206009849e-05	5.10206009849e-05
PB.4467.2	0	0	2.0	0.0	0.0	3.77930377666e-06
PB.3789.1	9	14	14	1.7006866995e-05	2.64551264366e-05	2.64551264366e-05
PB.7569.5	0	0	1.0	0.0	0.0	1.88965188833e-06
PB.4467.1	12	18	20.0	2.26758226599e-05	3.40137339899e-05	3.77930377666e-05
PB.7033.7	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.6881.4	0	0	0.783333333333	0.0	0.0	1.48022731252e-06
PB.6881.5	4	4	4.78333333333	7.55860755332e-06	7.55860755332e-06	9.03883486584e-06
PB.6881.6	1	1	1.91666666667	1.88965188833e-06	1.88965188833e-06	3.62183278596e-06
PB.6881.7	3	3	4.61666666667	5.66895566499e-06	5.66895566499e-06	8.72389288445e-06
PB.1361.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.6881.2	2	2	2.91666666667	3.77930377666e-06	3.77930377666e-06	5.51148467429e-06
PB.6881.3	1	1	2.11666666667	1.88965188833e-06	1.88965188833e-06	3.99976316363e-06
PB.7473.1	1	1	1.25	1.88965188833e-06	1.88965188833e-06	2.36206486041e-06
PB.2113.2	31	39	47.7	5.85792085382e-05	7.36964236448e-05	9.01363950733e-05
PB.2113.3	0	0	2.78333333333	0.0	0.0	5.25953108918e-06
PB.6881.8	12	12	13.2833333333	2.26758226599e-05	2.26758226599e-05	2.51008759166e-05
PB.2267.5	0	2	13.2333333333	0.0	3.77930377666e-06	2.50063933222e-05
PB.6878.1	4	13	15.3333333333	7.55860755332e-06	2.45654745483e-05	2.89746622877e-05
PB.5013.1	14	16	16.8333333333	2.64551264366e-05	3.02344302133e-05	3.18091401202e-05
PB.5013.2	0	1	1.83333333333	0.0	1.88965188833e-06	3.46436179527e-06
PB.5013.3	1	1	1.33333333333	1.88965188833e-06	1.88965188833e-06	2.51953585111e-06
PB.6125.1	0	2	2	0.0	3.77930377666e-06	3.77930377666e-06
PB.6974.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.4331.1	7	9	9	1.32275632183e-05	1.7006866995e-05	1.7006866995e-05
PB.413.6	1	1	1.2	1.88965188833e-06	1.88965188833e-06	2.26758226599e-06
PB.7110.1	1	1	2.0	1.88965188833e-06	1.88965188833e-06	3.77930377666e-06
PB.413.4	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.413.5	0	0	0.533333333333	0.0	0.0	1.00781434044e-06
PB.413.2	7	9	9.2	1.32275632183e-05	1.7006866995e-05	1.73847973726e-05
PB.413.3	1	1	1.53333333333	1.88965188833e-06	1.88965188833e-06	2.89746622877e-06
PB.413.1	0	0	0.2	0.0	0.0	3.77930377666e-07
PB.4567.1	3	6	6	5.66895566499e-06	1.133791133e-05	1.133791133e-05
PB.5388.4	2	3	3.5	3.77930377666e-06	5.66895566499e-06	6.61378160915e-06
PB.2099.2	0	0	0.833333333333	0.0	0.0	1.57470990694e-06
PB.5388.2	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.5388.1	3	5	6.0	5.66895566499e-06	9.44825944165e-06	1.133791133e-05
PB.5245.10	0	1	2.4	0.0	1.88965188833e-06	4.53516453199e-06
PB.2618.1	0	0	0.833333333333	0.0	0.0	1.57470990694e-06
PB.2207.1	0	4	4	0.0	7.55860755332e-06	7.55860755332e-06
PB.6026.4	0	0	0.333333333333	0.0	0.0	6.29883962776e-07
PB.2313.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.1852.4	0	2	6.75	0.0	3.77930377666e-06	1.27551502462e-05
PB.4950.1	1	2	2.33333333333	1.88965188833e-06	3.77930377666e-06	4.40918773943e-06
PB.3257.1	1	2	2	1.88965188833e-06	3.77930377666e-06	3.77930377666e-06
PB.1443.8	2	2	2	3.77930377666e-06	3.77930377666e-06	3.77930377666e-06
PB.5003.2	1	1	3.0	1.88965188833e-06	1.88965188833e-06	5.66895566499e-06
PB.5003.1	1	2	4.0	1.88965188833e-06	3.77930377666e-06	7.55860755332e-06
PB.1443.3	8	10	11.0952380952	1.51172151066e-05	1.88965188833e-05	2.09661376181e-05
PB.1443.2	1	2	2.62857142857	1.88965188833e-06	3.77930377666e-06	4.96708496361e-06
PB.6323.1	3	10	10	5.66895566499e-06	1.88965188833e-05	1.88965188833e-05
PB.1443.7	1	1	1.79523809524	1.88965188833e-06	1.88965188833e-06	3.39237505667e-06
PB.1443.6	0	0	0.795238095238	0.0	0.0	1.50272316834e-06
PB.1443.5	0	0	0.795238095238	0.0	0.0	1.50272316834e-06
PB.1443.4	0	0	0.595238095238	0.0	0.0	1.12479279067e-06
PB.1036.1	5	12	12	9.44825944165e-06	2.26758226599e-05	2.26758226599e-05
PB.1383.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.5514.1	0	2	2	0.0	3.77930377666e-06	3.77930377666e-06
PB.2989.1	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.2989.2	2	2	2.5	3.77930377666e-06	3.77930377666e-06	4.72412972082e-06
PB.7587.1	2	7	7	3.77930377666e-06	1.32275632183e-05	1.32275632183e-05
PB.3302.11	1	1	1.5	1.88965188833e-06	1.88965188833e-06	2.83447783249e-06
PB.1114.1	1	2	2	1.88965188833e-06	3.77930377666e-06	3.77930377666e-06
PB.7513.1	4	4	4	7.55860755332e-06	7.55860755332e-06	7.55860755332e-06
PB.4787.1	0	3	3	0.0	5.66895566499e-06	5.66895566499e-06
PB.1008.4	1	1	2.15	1.88965188833e-06	1.88965188833e-06	4.06275155991e-06
PB.1008.5	1	1	2.4	1.88965188833e-06	1.88965188833e-06	4.53516453199e-06
PB.2668.2	0	0	1.5	0.0	0.0	2.83447783249e-06
PB.1008.1	16	16	18.2333333333	3.02344302133e-05	3.02344302133e-05	3.44546527639e-05
PB.1008.2	0	0	1.48333333333	0.0	0.0	2.80298363435e-06
PB.7653.1	1	2	3.83333333333	1.88965188833e-06	3.77930377666e-06	7.24366557193e-06
PB.2636.1	1	2	2	1.88965188833e-06	3.77930377666e-06	3.77930377666e-06
