pbid	count_fl	count_nfl	count_nfl_amb	abundance_fl	abundance_nfl	abundance_nfl_amb
PB.1371.1	5	18	50.55	1.39328936112e-05	5.01584170004e-05	0.000140861554409
PB.7502.1	0	2	2	0.0	5.57315744448e-06	5.57315744448e-06
PB.1371.9	0	0	13.95	0.0	0.0	3.88727731753e-05
PB.1371.8	0	0	2.26666666667	0.0	0.0	6.31624510375e-06
PB.4454.1	0	0	2.58333333333	0.0	0.0	7.19866169913e-06
PB.6421.1	1	2	2	2.78657872224e-06	5.57315744448e-06	5.57315744448e-06
PB.3229.2	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.777.4	8	8	8.83333333333	2.22926297779e-05	2.22926297779e-05	2.46147787131e-05
PB.777.3	10	11	13.8333333333	2.78657872224e-05	3.06523659447e-05	3.85476723244e-05
PB.4199.1	33	47	47	9.1957097834e-05	0.000130969199945	0.000130969199945
PB.777.1	1	1	1.5	2.78657872224e-06	2.78657872224e-06	4.17986808336e-06
PB.7750.1	1	2	2	2.78657872224e-06	5.57315744448e-06	5.57315744448e-06
PB.6782.1	1	1	1.33333333333	2.78657872224e-06	2.78657872224e-06	3.71543829632e-06
PB.6782.3	4	4	4.33333333333	1.1146314889e-05	1.1146314889e-05	1.2075174463e-05
PB.6782.4	1	1	1.33333333333	2.78657872224e-06	2.78657872224e-06	3.71543829632e-06
PB.6133.1	0	4	4	0.0	1.1146314889e-05	1.1146314889e-05
PB.2231.1	2	3	3	5.57315744448e-06	8.35973616673e-06	8.35973616673e-06
PB.7035.1	8	11	11.5	2.22926297779e-05	3.06523659447e-05	3.20456553058e-05
PB.2790.1	0	0	1.33333333333	0.0	0.0	3.71543829632e-06
PB.3690.1	3	5	5	8.35973616673e-06	1.39328936112e-05	1.39328936112e-05
PB.5118.1	10	16	16	2.78657872224e-05	4.45852595559e-05	4.45852595559e-05
PB.5025.3	0	0	1.33333333333	0.0	0.0	3.71543829632e-06
PB.6885.1	4	7	7	1.1146314889e-05	1.95060510557e-05	1.95060510557e-05
PB.738.2	2	3	5.0	5.57315744448e-06	8.35973616673e-06	1.39328936112e-05
PB.738.3	1	1	7.33333333333	2.78657872224e-06	2.78657872224e-06	2.04349106298e-05
PB.429.1	5	16	16	1.39328936112e-05	4.45852595559e-05	4.45852595559e-05
PB.738.5	1	8	13.1666666667	2.78657872224e-06	2.22926297779e-05	3.66899531762e-05
PB.5178.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.6905.2	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.4191.1	0	0	7.16666666667	0.0	0.0	1.99704808427e-05
PB.1798.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.6322.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.3227.1	2	4	5.0	5.57315744448e-06	1.1146314889e-05	1.39328936112e-05
PB.7029.3	1	1	1.5	2.78657872224e-06	2.78657872224e-06	4.17986808336e-06
PB.3227.2	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.3664.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.4171.1	0	2	2	0.0	5.57315744448e-06	5.57315744448e-06
PB.1699.1	3	9	9	8.35973616673e-06	2.50792085002e-05	2.50792085002e-05
PB.2203.1	2	11	11	5.57315744448e-06	3.06523659447e-05	3.06523659447e-05
PB.1199.1	2	2	2	5.57315744448e-06	5.57315744448e-06	5.57315744448e-06
PB.4463.1	0	2	7.08333333333	0.0	5.57315744448e-06	1.97382659492e-05
PB.1954.1	5	10	11.5	1.39328936112e-05	2.78657872224e-05	3.20456553058e-05
PB.6660.5	0	0	0.533333333333	0.0	0.0	1.48617531853e-06
PB.6660.4	0	0	1.33333333333	0.0	0.0	3.71543829632e-06
PB.6660.7	3	4	6.0	8.35973616673e-06	1.1146314889e-05	1.67194723335e-05
PB.6660.6	0	0	0.6	0.0	0.0	1.67194723335e-06
PB.6660.1	1	3	5.8	2.78657872224e-06	8.35973616673e-06	1.6162156589e-05
PB.5031.1	4	10	10	1.1146314889e-05	2.78657872224e-05	2.78657872224e-05
PB.6660.3	4	5	7.46666666667	1.1146314889e-05	1.39328936112e-05	2.08064544594e-05
PB.6660.2	5	5	6.13333333333	1.39328936112e-05	1.39328936112e-05	1.70910161631e-05
PB.435.2	1	6	8.66666666667	2.78657872224e-06	1.67194723335e-05	2.41503489261e-05
PB.348.8	4	4	5.58571428571	1.1146314889e-05	1.1146314889e-05	1.55650325771e-05
PB.2786.2	10	13	27.4166666667	2.78657872224e-05	3.62255233891e-05	7.63986999681e-05
PB.2213.4	29	31	43.8333333333	8.0810782945e-05	8.63839403895e-05	0.000122145033992
PB.2213.3	8	9	17.1666666667	2.22926297779e-05	2.50792085002e-05	4.78362680652e-05
PB.2786.5	2	3	13.75	5.57315744448e-06	8.35973616673e-06	3.83154574308e-05
PB.7349.10	1	1	79.8833333333	2.78657872224e-06	2.78657872224e-06	0.000222601196928
PB.7349.11	0	19	75.0333333333	0.0	5.29449957226e-05	0.000209086290126
PB.348.1	0	0	1.36666666667	0.0	0.0	3.80832425373e-06
PB.348.3	0	0	0.885714285714	0.0	0.0	2.46811258256e-06
PB.348.2	0	0	1.25238095238	0.0	0.0	3.48985811405e-06
PB.348.5	0	0	1.97857142857	0.0	0.0	5.51344504329e-06
PB.348.4	1	1	3.58571428571	2.78657872224e-06	2.78657872224e-06	9.99187513261e-06
PB.3243.1	3	12	12	8.35973616673e-06	3.34389446669e-05	3.34389446669e-05
PB.4027.3	0	0	6.5	0.0	0.0	1.81127616946e-05
PB.7728.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.6455.1	0	2	2	0.0	5.57315744448e-06	5.57315744448e-06
PB.5192.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.6877.2	0	0	3.0	0.0	0.0	8.35973616673e-06
PB.6877.1	31	41	44.0	8.63839403895e-05	0.000114249727612	0.000122609463779
PB.4371.5	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.7697.2	0	0	1.33333333333	0.0	0.0	3.71543829632e-06
PB.280.1	3	10	16.1666666667	8.35973616673e-06	2.78657872224e-05	4.50496893429e-05
PB.280.2	1	1	7.33333333333	2.78657872224e-06	2.78657872224e-06	2.04349106298e-05
PB.280.3	4	10	16.0833333333	1.1146314889e-05	2.78657872224e-05	4.48174744494e-05
PB.280.4	0	2	3.66666666667	0.0	5.57315744448e-06	1.02174553149e-05
PB.280.5	1	1	6.5	2.78657872224e-06	2.78657872224e-06	1.81127616946e-05
PB.6608.1	1	2	2	2.78657872224e-06	5.57315744448e-06	5.57315744448e-06
PB.3231.1	4	28	52.4770562771	1.1146314889e-05	7.80242042228e-05	0.000146231448428
PB.3231.2	0	8	24.915981241	0.0	2.22926297779e-05	6.94303431699e-05
PB.7754.1	0	12	12	0.0	3.34389446669e-05	3.34389446669e-05
PB.407.1	3	4	4.5	8.35973616673e-06	1.1146314889e-05	1.25396042501e-05
PB.4875.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.7739.4	0	0	2.86666666667	0.0	0.0	7.98819233709e-06
PB.6253.3	0	1	2.33333333333	0.0	2.78657872224e-06	6.50201701857e-06
PB.1558.3	0	0	2.11666666667	0.0	0.0	5.89825829541e-06
PB.1558.1	18	22	28.1166666667	5.01584170004e-05	6.13047318893e-05	7.83493050737e-05
PB.475.13	0	0	6.38452380952	0.0	0.0	1.77909781993e-05
PB.1558.4	0	0	0.7	0.0	0.0	1.95060510557e-06
PB.6078.22	0	1	2.03333333333	0.0	2.78657872224e-06	5.66604340189e-06
PB.2196.1	0	3	3	0.0	8.35973616673e-06	8.35973616673e-06
PB.7700.1	36	65	84.75	0.000100316834001	0.000181127616946	0.00023616254671
PB.1610.1	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.7700.3	2	2	3.83333333333	5.57315744448e-06	5.57315744448e-06	1.06818851019e-05
PB.7700.2	0	2	13.0833333333	0.0	5.57315744448e-06	3.64577382827e-05
PB.7700.5	0	1	5.75	0.0	2.78657872224e-06	1.60228276529e-05
PB.7700.4	0	1	8.58333333333	0.0	2.78657872224e-06	2.39181340326e-05
PB.3742.7	0	0	0.842857142857	0.0	0.0	2.34868778018e-06
PB.5017.4	0	0	1.75	0.0	0.0	4.87651276392e-06
PB.4371.7	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.1683.1	5	5	14.0	1.39328936112e-05	1.39328936112e-05	3.90121021114e-05
PB.5017.1	2	2	3.25	5.57315744448e-06	5.57315744448e-06	9.05638084729e-06
PB.5017.2	0	0	1.58333333333	0.0	0.0	4.41208297688e-06
PB.5017.3	2	2	4.41666666667	5.57315744448e-06	5.57315744448e-06	1.23073893566e-05
PB.3335.3	0	0	1.33333333333	0.0	0.0	3.71543829632e-06
PB.1056.1	11	16	16	3.06523659447e-05	4.45852595559e-05	4.45852595559e-05
PB.4105.1	7	14	14	1.95060510557e-05	3.90121021114e-05	3.90121021114e-05
PB.6612.2	1	1	3.5	2.78657872224e-06	2.78657872224e-06	9.75302552785e-06
PB.4206.1	10	14	14.5	2.78657872224e-05	3.90121021114e-05	4.04053914725e-05
PB.3114.1	1	2	2	2.78657872224e-06	5.57315744448e-06	5.57315744448e-06
PB.5091.1	3	3	3	8.35973616673e-06	8.35973616673e-06	8.35973616673e-06
PB.4793.1	0	0	0.666666666667	0.0	0.0	1.85771914816e-06
PB.4793.2	0	0	0.666666666667	0.0	0.0	1.85771914816e-06
PB.4793.3	3	5	5.66666666667	8.35973616673e-06	1.39328936112e-05	1.57906127594e-05
PB.4869.1	2	3	4.03333333333	5.57315744448e-06	8.35973616673e-06	1.12392008464e-05
PB.4869.2	0	1	1.53333333333	0.0	2.78657872224e-06	4.27275404077e-06
PB.4869.3	0	0	1.03333333333	0.0	0.0	2.87946467965e-06
PB.4598.9	1	1	2.14285714286	2.78657872224e-06	2.78657872224e-06	5.97124011909e-06
PB.4598.8	1	1	6.84285714286	2.78657872224e-06	2.78657872224e-06	1.90681601136e-05
PB.4598.5	0	0	2.17619047619	0.0	0.0	6.0641260765e-06
PB.4598.4	3	5	6.97619047619	8.35973616673e-06	1.39328936112e-05	1.94397039433e-05
PB.4598.7	22	22	28.9261904762	6.13047318893e-05	6.13047318893e-05	8.06051068965e-05
PB.4598.6	3	3	6.64285714286	8.35973616673e-06	8.35973616673e-06	1.85108443692e-05
PB.4598.1	26	32	40.6761904762	7.24510467783e-05	8.91705191118e-05	0.000113347406883
PB.2656.3	28	34	48.1666666667	7.80242042228e-05	9.47436765562e-05	0.000134220208455
PB.4598.3	0	0	0.566666666667	0.0	0.0	1.57906127594e-06
PB.2656.1	1	9	20.3333333333	2.78657872224e-06	2.50792085002e-05	5.66604340189e-05
PB.5478.1	4	8	19.0	1.1146314889e-05	2.22926297779e-05	5.29449957226e-05
PB.3134.1	4	8	8	1.1146314889e-05	2.22926297779e-05	2.22926297779e-05
PB.4238.1	0	4	4	0.0	1.1146314889e-05	1.1146314889e-05
PB.5426.1	2	2	2	5.57315744448e-06	5.57315744448e-06	5.57315744448e-06
PB.2285.1	1	3	3	2.78657872224e-06	8.35973616673e-06	8.35973616673e-06
PB.5085.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.7358.1	2	2	4.0	5.57315744448e-06	5.57315744448e-06	1.1146314889e-05
PB.7015.1	1	3	3	2.78657872224e-06	8.35973616673e-06	8.35973616673e-06
PB.4030.2	2	3	4.0	5.57315744448e-06	8.35973616673e-06	1.1146314889e-05
PB.3407.2	0	0	1.36666666667	0.0	0.0	3.80832425373e-06
PB.1993.1	2	3	7.0	5.57315744448e-06	8.35973616673e-06	1.95060510557e-05
PB.7480.3	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.3407.5	0	0	1.6	0.0	0.0	4.45852595559e-06
PB.2951.2	0	1	14.4166666667	0.0	2.78657872224e-06	4.0173176579e-05
PB.500.3	8	8	8.58333333333	2.22926297779e-05	2.22926297779e-05	2.39181340326e-05
PB.500.2	0	0	0.25	0.0	0.0	6.96644680561e-07
PB.6998.1	11	23	25.5	3.06523659447e-05	6.40913106116e-05	7.10577574172e-05
PB.3407.6	0	1	2.35	0.0	2.78657872224e-06	6.54845999727e-06
PB.639.3	0	0	0.333333333333	0.0	0.0	9.28859574081e-07
PB.4230.1	4	78	78	1.1146314889e-05	0.000217353140335	0.000217353140335
PB.4546.2	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.3173.2	8	9	9	2.22926297779e-05	2.50792085002e-05	2.50792085002e-05
PB.3435.1	1	4	4	2.78657872224e-06	1.1146314889e-05	1.1146314889e-05
PB.2732.4	0	0	4.33333333333	0.0	0.0	1.2075174463e-05
PB.7539.1	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.1298.1	0	1	2.5	0.0	2.78657872224e-06	6.96644680561e-06
PB.1298.2	1	3	4.5	2.78657872224e-06	8.35973616673e-06	1.25396042501e-05
PB.6741.2	3	3	3	8.35973616673e-06	8.35973616673e-06	8.35973616673e-06
PB.6741.1	1	3	3	2.78657872224e-06	8.35973616673e-06	8.35973616673e-06
PB.5442.1	12	32	32.5	3.34389446669e-05	8.91705191118e-05	9.05638084729e-05
PB.3259.2	0	0	3.43968253968	0.0	0.0	9.58494617635e-06
PB.3259.3	0	0	1.31507936508	0.0	0.0	3.66457217679e-06
PB.3259.1	0	0	1.49563492063	0.0	0.0	4.16770444608e-06
PB.3259.6	2	2	7.43968253968	5.57315744448e-06	5.57315744448e-06	2.07312610653e-05
PB.3259.7	0	0	0.25	0.0	0.0	6.96644680561e-07
PB.3259.4	2	2	4.23015873016	5.57315744448e-06	5.57315744448e-06	1.17876703092e-05
PB.3259.5	0	0	1.88849206349	0.0	0.0	5.26243180125e-06
PB.3259.8	0	4	8.43015873016	0.0	1.1146314889e-05	2.34913009426e-05
PB.3259.9	0	0	1.23015873016	0.0	0.0	3.42793414244e-06
PB.5141.2	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.244.1	0	2	2	0.0	5.57315744448e-06	5.57315744448e-06
PB.3516.2	1	1	3.5	2.78657872224e-06	2.78657872224e-06	9.75302552785e-06
PB.3516.1	1	2	4.5	2.78657872224e-06	5.57315744448e-06	1.25396042501e-05
PB.7634.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.5874.2	0	0	1.75	0.0	0.0	4.87651276392e-06
PB.3961.7	1	5	11.2166666667	2.78657872224e-06	1.39328936112e-05	3.12561246678e-05
PB.7081.1	1	6	6	2.78657872224e-06	1.67194723335e-05	1.67194723335e-05
PB.6048.5	1	1	3.70396825397	2.78657872224e-06	2.78657872224e-06	1.03213991244e-05
PB.5888.1	2	2	3.0	5.57315744448e-06	5.57315744448e-06	8.35973616673e-06
PB.5888.2	0	1	2.0	0.0	2.78657872224e-06	5.57315744448e-06
PB.5733.2	4	7	8.0	1.1146314889e-05	1.95060510557e-05	2.22926297779e-05
PB.6048.1	0	1	2.75396825397	0.0	2.78657872224e-06	7.67414933824e-06
PB.2486.1	8	16	16	2.22926297779e-05	4.45852595559e-05	4.45852595559e-05
PB.3945.1	2	3	3	5.57315744448e-06	8.35973616673e-06	8.35973616673e-06
PB.6295.3	1	1	2.08333333333	2.78657872224e-06	2.78657872224e-06	5.805372338e-06
PB.2462.1	0	2	2	0.0	5.57315744448e-06	5.57315744448e-06
PB.7628.1	0	2	2	0.0	5.57315744448e-06	5.57315744448e-06
PB.6913.1	2	2	3.5	5.57315744448e-06	5.57315744448e-06	9.75302552785e-06
PB.6674.1	1	2	2	2.78657872224e-06	5.57315744448e-06	5.57315744448e-06
PB.2666.2	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.2666.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.161.1	1	42	42	2.78657872224e-06	0.000117036306334	0.000117036306334
PB.4932.5	1	1	5.98333333333	2.78657872224e-06	2.78657872224e-06	1.66730293547e-05
PB.4932.4	0	0	5.06666666667	0.0	0.0	1.4118665526e-05
PB.6195.1	1	3	3	2.78657872224e-06	8.35973616673e-06	8.35973616673e-06
PB.4932.1	5	13	16.4833333333	1.39328936112e-05	3.62255233891e-05	4.59321059383e-05
PB.5747.1	2	5	5	5.57315744448e-06	1.39328936112e-05	1.39328936112e-05
PB.4932.3	0	3	6.23333333333	0.0	8.35973616673e-06	1.73696740353e-05
PB.4932.2	11	13	20.2333333333	3.06523659447e-05	3.62255233891e-05	5.63817761467e-05
PB.5852.1	2	6	6	5.57315744448e-06	1.67194723335e-05	1.67194723335e-05
PB.7089.1	1	2	2	2.78657872224e-06	5.57315744448e-06	5.57315744448e-06
PB.141.6	16	22	55.85	4.45852595559e-05	6.13047318893e-05	0.000155630421637
PB.141.7	1	1	9.20833333333	2.78657872224e-06	2.78657872224e-06	2.5659745734e-05
PB.141.4	2	3	19.6738095238	5.57315744448e-06	8.35973616673e-06	5.48226190045e-05
PB.141.5	2	12	20.3428571429	5.57315744448e-06	3.34389446669e-05	5.66869728639e-05
PB.637.2	0	0	4.25	0.0	0.0	1.18429595695e-05
PB.6688.2	4	4	5.0	1.1146314889e-05	1.1146314889e-05	1.39328936112e-05
PB.3063.1	2	5	5	5.57315744448e-06	1.39328936112e-05	1.39328936112e-05
PB.637.1	8	17	33.5833333333	2.22926297779e-05	4.73718382781e-05	9.35826020886e-05
PB.2253.2	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.141.8	1	1	1.7	2.78657872224e-06	2.78657872224e-06	4.73718382781e-06
PB.141.9	0	0	1.12857142857	0.0	0.0	3.14485312939e-06
PB.301.1	4	6	6	1.1146314889e-05	1.67194723335e-05	1.67194723335e-05
PB.6271.1	1	4	4	2.78657872224e-06	1.1146314889e-05	1.1146314889e-05
PB.7095.3	2	2	4.16666666667	5.57315744448e-06	5.57315744448e-06	1.1610744676e-05
PB.1614.4	0	0	5.83333333333	0.0	0.0	1.62550425464e-05
PB.5524.1	3	3	4.5	8.35973616673e-06	8.35973616673e-06	1.25396042501e-05
PB.7606.3	0	1	36.1666666667	0.0	2.78657872224e-06	0.000100781263788
PB.7606.1	311	342	382.666666667	0.000866625982617	0.000953009923007	0.00106633079104
PB.3065.2	0	1	2.0	0.0	2.78657872224e-06	5.57315744448e-06
PB.1556.1	2	3	7.72619047619	5.57315744448e-06	8.35973616673e-06	2.15296379849e-05
PB.4185.2	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.1614.1	5	15	28.3333333333	1.39328936112e-05	4.17986808336e-05	7.89530637969e-05
PB.1767.2	0	2	2.5	0.0	5.57315744448e-06	6.96644680561e-06
PB.1767.3	1	2	4.0	2.78657872224e-06	5.57315744448e-06	1.1146314889e-05
PB.1767.1	0	11	13.5	0.0	3.06523659447e-05	3.76188127503e-05
PB.802.1	0	0	1.33333333333	0.0	0.0	3.71543829632e-06
PB.2658.2	6	9	9	1.67194723335e-05	2.50792085002e-05	2.50792085002e-05
PB.2658.4	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.5941.1	27	38	38	7.52376255005e-05	0.000105889991445	0.000105889991445
PB.1396.3	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.6680.1	1	1	1.5	2.78657872224e-06	2.78657872224e-06	4.17986808336e-06
PB.149.1	0	3	3	0.0	8.35973616673e-06	8.35973616673e-06
PB.5922.2	2	2	3.33333333333	5.57315744448e-06	5.57315744448e-06	9.28859574081e-06
PB.6891.1	1	2	2	2.78657872224e-06	5.57315744448e-06	5.57315744448e-06
PB.4307.3	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.4307.2	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.7816.2	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.2759.1	2	3	4.0	5.57315744448e-06	8.35973616673e-06	1.1146314889e-05
PB.2759.2	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.627.1	1	1	3.13333333333	2.78657872224e-06	2.78657872224e-06	8.73127999636e-06
PB.3073.2	2	3	3	5.57315744448e-06	8.35973616673e-06	8.35973616673e-06
PB.627.2	0	0	0.733333333333	0.0	0.0	2.04349106298e-06
PB.627.5	0	0	1.93333333333	0.0	0.0	5.38738552967e-06
PB.627.4	0	0	0.95	0.0	0.0	2.64724978613e-06
PB.627.7	1	4	4.2	2.78657872224e-06	1.1146314889e-05	1.17036306334e-05
PB.627.6	0	0	1.63333333333	0.0	0.0	4.551411913e-06
PB.4286.3	0	1	9.5	0.0	2.78657872224e-06	2.64724978613e-05
PB.4286.2	0	3	13.0	0.0	8.35973616673e-06	3.62255233891e-05
PB.4286.1	17	41	58.0	4.73718382781e-05	0.000114249727612	0.00016162156589
PB.5339.1	5	12	12	1.39328936112e-05	3.34389446669e-05	3.34389446669e-05
PB.6982.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.7149.2	2	3	9.0	5.57315744448e-06	8.35973616673e-06	2.50792085002e-05
PB.3526.2	11	12	16.3333333333	3.06523659447e-05	3.34389446669e-05	4.551411913e-05
PB.3526.1	0	2	4.83333333333	0.0	5.57315744448e-06	1.34684638242e-05
PB.7149.1	9	36	42.3333333333	2.50792085002e-05	0.000100316834001	0.000117965165908
PB.2472.1	0	0	1.66666666667	0.0	0.0	4.6442978704e-06
PB.5949.1	3	8	8	8.35973616673e-06	2.22926297779e-05	2.22926297779e-05
PB.3050.1	5	7	8.5	1.39328936112e-05	1.95060510557e-05	2.36859191391e-05
PB.3722.3	0	0	0.25	0.0	0.0	6.96644680561e-07
PB.3722.2	1	1	1.25	2.78657872224e-06	2.78657872224e-06	3.4832234028e-06
PB.3722.4	0	0	0.25	0.0	0.0	6.96644680561e-07
PB.5772.1	0	2	2	0.0	5.57315744448e-06	5.57315744448e-06
PB.2864.1	1	6	7.0	2.78657872224e-06	1.67194723335e-05	1.95060510557e-05
PB.1675.2	0	0	3.33333333333	0.0	0.0	9.28859574081e-06
PB.3153.2	0	0	2.5	0.0	0.0	6.96644680561e-06
PB.2235.2	0	0	1.5	0.0	0.0	4.17986808336e-06
PB.7155.5	0	0	1.45	0.0	0.0	4.04053914725e-06
PB.7155.4	1	1	2.2	2.78657872224e-06	2.78657872224e-06	6.13047318893e-06
PB.4373.1	0	0	0.333333333333	0.0	0.0	9.28859574081e-07
PB.7155.1	1	4	5.95	2.78657872224e-06	1.1146314889e-05	1.65801433973e-05
PB.324.1	7	7	8.0	1.95060510557e-05	1.95060510557e-05	2.22926297779e-05
PB.7155.3	23	23	25.2	6.40913106116e-05	6.40913106116e-05	7.02217838005e-05
PB.7155.2	1	1	2.2	2.78657872224e-06	2.78657872224e-06	6.13047318893e-06
PB.1475.1	5	31	48.8333333333	1.39328936112e-05	8.63839403895e-05	0.000136077927603
PB.1475.2	23	36	56.3333333333	6.40913106116e-05	0.000100316834001	0.00015697726802
PB.5441.4	4	4	8.98333333333	1.1146314889e-05	1.1146314889e-05	2.50327655215e-05
PB.4750.4	5	9	14.8333333333	1.39328936112e-05	2.50792085002e-05	4.13342510466e-05
PB.4750.3	1	1	3.33333333333	2.78657872224e-06	2.78657872224e-06	9.28859574081e-06
PB.4750.2	5	5	10.1666666667	1.39328936112e-05	1.39328936112e-05	2.83302170095e-05
PB.4750.1	2	8	13.6666666667	5.57315744448e-06	2.22926297779e-05	3.80832425373e-05
PB.4922.2	0	0	0.666666666667	0.0	0.0	1.85771914816e-06
PB.3767.1	2	9	12.0	5.57315744448e-06	2.50792085002e-05	3.34389446669e-05
PB.6723.1	104	148	148	0.000289804187113	0.000412413650892	0.000412413650892
PB.4922.3	0	0	1.66666666667	0.0	0.0	4.6442978704e-06
PB.7243.1	2	12	12	5.57315744448e-06	3.34389446669e-05	3.34389446669e-05
PB.462.2	0	0	4.66666666667	0.0	0.0	1.30040340371e-05
PB.462.3	2	3	6.66666666667	5.57315744448e-06	8.35973616673e-06	1.85771914816e-05
PB.462.1	16	38	43.6666666667	4.45852595559e-05	0.000105889991445	0.000121680604205
PB.3518.1	3	4	5.33333333333	8.35973616673e-06	1.1146314889e-05	1.48617531853e-05
PB.3518.2	1	1	2.33333333333	2.78657872224e-06	2.78657872224e-06	6.50201701857e-06
PB.3518.3	5	5	6.33333333333	1.39328936112e-05	1.39328936112e-05	1.76483319075e-05
PB.3977.1	0	1	3.87619047619	0.0	2.78657872224e-06	1.08013099043e-05
PB.7342.1	3	6	6	8.35973616673e-06	1.67194723335e-05	1.67194723335e-05
PB.3977.2	0	0	1.87619047619	0.0	0.0	5.22815245983e-06
PB.3977.5	1	1	3.00952380952	2.78657872224e-06	2.78657872224e-06	8.3862750117e-06
PB.3977.4	1	1	4.79285714286	2.78657872224e-06	2.78657872224e-06	1.3355673733e-05
PB.2684.1	0	2	2.5	0.0	5.57315744448e-06	6.96644680561e-06
PB.3977.6	9	50	60.3261904762	2.50792085002e-05	0.000139328936112	0.000168103678775
PB.36.1	9	19	24.0	2.50792085002e-05	5.29449957226e-05	6.68778893338e-05
PB.3419.4	1	1	4.16666666667	2.78657872224e-06	2.78657872224e-06	1.1610744676e-05
PB.3413.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.3419.1	3	6	8.83333333333	8.35973616673e-06	1.67194723335e-05	2.46147787131e-05
PB.68.1	2	5	5	5.57315744448e-06	1.39328936112e-05	1.39328936112e-05
PB.3419.3	1	1	2.5	2.78657872224e-06	2.78657872224e-06	6.96644680561e-06
PB.475.7	2	2	9.15873015873	5.57315744448e-06	5.57315744448e-06	2.55215225831e-05
PB.6002.3	2	2	6.24285714286	5.57315744448e-06	5.57315744448e-06	1.73962128803e-05
PB.2859.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.2019.2	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.6056.1	4	7	10.8333333333	1.1146314889e-05	1.95060510557e-05	3.01879361576e-05
PB.6056.2	8	8	12.1666666667	2.22926297779e-05	2.22926297779e-05	3.39033744539e-05
PB.6056.3	0	1	4.33333333333	0.0	2.78657872224e-06	1.2075174463e-05
PB.6056.4	1	1	4.66666666667	2.78657872224e-06	2.78657872224e-06	1.30040340371e-05
PB.6002.1	5	24	31.7123015873	1.39328936112e-05	6.68778893338e-05	8.83688248365e-05
PB.3864.2	0	0	1.33333333333	0.0	0.0	3.71543829632e-06
PB.3864.3	24	27	32.8333333333	6.68778893338e-05	7.52376255005e-05	9.1492668047e-05
PB.4704.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.6002.7	2	2	6.675	5.57315744448e-06	5.57315744448e-06	1.8600412971e-05
PB.3645.18	1	2	5.59285714286	2.78657872224e-06	5.57315744448e-06	1.55849367108e-05
PB.6733.1	2	2	2	5.57315744448e-06	5.57315744448e-06	5.57315744448e-06
PB.3579.4	0	0	0.916666666667	0.0	0.0	2.55436382872e-06
PB.2743.1	1	2	2	2.78657872224e-06	5.57315744448e-06	5.57315744448e-06
PB.2035.2	2	2	2	5.57315744448e-06	5.57315744448e-06	5.57315744448e-06
PB.202.2	0	0	0.666666666667	0.0	0.0	1.85771914816e-06
PB.202.3	0	0	0.666666666667	0.0	0.0	1.85771914816e-06
PB.750.1	1	4	4	2.78657872224e-06	1.1146314889e-05	1.1146314889e-05
PB.777.2	5	18	20.8333333333	1.39328936112e-05	5.01584170004e-05	5.805372338e-05
PB.7712.2	0	0	2.81666666667	0.0	0.0	7.84886340098e-06
PB.5662.1	1	4	4	2.78657872224e-06	1.1146314889e-05	1.1146314889e-05
PB.2394.1	0	6	8.5	0.0	1.67194723335e-05	2.36859191391e-05
