pbid	count_fl	count_nfl	count_nfl_amb	abundance_fl	abundance_nfl	abundance_nfl_amb
PB.1898.1	0	0	0.5	0.0	0.0	8.71411093412e-07
PB.2228.2	1	1	3.5	1.74282218682e-06	1.74282218682e-06	6.09987765388e-06
PB.620.3	1	1	5.63333333333	1.74282218682e-06	1.74282218682e-06	9.81789831911e-06
PB.377.1	3	10	10	5.22846656047e-06	1.74282218682e-05	1.74282218682e-05
PB.4988.1	2	11	12.0	3.48564437365e-06	1.91710440551e-05	2.09138662419e-05
PB.953.2	0	3	5.0	0.0	5.22846656047e-06	8.71411093412e-06
PB.953.1	18	23	25.5	3.13707993628e-05	4.00849102969e-05	4.4441965764e-05
PB.7271.1	8	10	10.5	1.39425774946e-05	1.74282218682e-05	1.82996329616e-05
PB.7271.2	1	1	1.5	1.74282218682e-06	1.74282218682e-06	2.61423328024e-06
PB.7563.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.4243.2	0	4	6.5	0.0	6.97128874729e-06	1.13283442144e-05
PB.6964.1	2	2	2.5	3.48564437365e-06	3.48564437365e-06	4.35705546706e-06
PB.217.3	0	0	2.0	0.0	0.0	3.48564437365e-06
PB.5147.1	3	3	3	5.22846656047e-06	5.22846656047e-06	5.22846656047e-06
PB.1018.2	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.1253.6	1	1	1.53333333333	1.74282218682e-06	1.74282218682e-06	2.67232735313e-06
PB.6396.2	3	5	5	5.22846656047e-06	8.71411093412e-06	8.71411093412e-06
PB.1253.4	2	2	4.73333333333	3.48564437365e-06	3.48564437365e-06	8.24935835096e-06
PB.1253.5	1	6	11.9	1.74282218682e-06	1.04569331209e-05	2.07395840232e-05
PB.3601.1	3	5	5.91666666667	5.22846656047e-06	8.71411093412e-06	1.03116979387e-05
PB.723.1	3	6	6.5	5.22846656047e-06	1.04569331209e-05	1.13283442144e-05
PB.3601.3	2	4	5.16666666667	3.48564437365e-06	6.97128874729e-06	9.00458129859e-06
PB.1521.1	5	16	16.5	8.71411093412e-06	2.78851549892e-05	2.87565660826e-05
PB.7721.2	0	0	1.0	0.0	0.0	1.74282218682e-06
PB.7721.3	2	2	3.0	3.48564437365e-06	3.48564437365e-06	5.22846656047e-06
PB.4459.1	1	73	91.0	1.74282218682e-06	0.000127226019638	0.000158596819001
PB.4459.3	1	4	14.1666666667	1.74282218682e-06	6.97128874729e-06	2.468998098e-05
PB.4459.2	0	9	27.6666666667	0.0	1.56853996814e-05	4.82180805021e-05
PB.1608.1	0	0	0.333333333333	0.0	0.0	5.80940728941e-07
PB.1806.1	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.7829.1	3	5	9.0	5.22846656047e-06	8.71411093412e-06	1.56853996814e-05
PB.7829.2	2	3	7.0	3.48564437365e-06	5.22846656047e-06	1.21997553078e-05
PB.6404.1	1	1	2.5	1.74282218682e-06	1.74282218682e-06	4.35705546706e-06
PB.7705.2	5	6	11.6666666667	8.71411093412e-06	1.04569331209e-05	2.03329255129e-05
PB.1148.1	4	4	4	6.97128874729e-06	6.97128874729e-06	6.97128874729e-06
PB.3633.1	0	0	0.5	0.0	0.0	8.71411093412e-07
PB.6787.1	3	6	6	5.22846656047e-06	1.04569331209e-05	1.04569331209e-05
PB.7598.3	0	1	1.33333333333	0.0	1.74282218682e-06	2.32376291576e-06
PB.3790.1	2	3	3	3.48564437365e-06	5.22846656047e-06	5.22846656047e-06
PB.7735.1	2	5	5.66666666667	3.48564437365e-06	8.71411093412e-06	9.875992392e-06
PB.3582.4	1	1	1.58333333333	1.74282218682e-06	1.74282218682e-06	2.75946846247e-06
PB.7735.3	6	8	9.16666666667	1.04569331209e-05	1.39425774946e-05	1.59758700459e-05
PB.7735.2	1	1	2.16666666667	1.74282218682e-06	1.74282218682e-06	3.77611473812e-06
PB.3582.1	4	7	10.75	6.97128874729e-06	1.21997553078e-05	1.87353385084e-05
PB.4174.1	1	7	7	1.74282218682e-06	1.21997553078e-05	1.21997553078e-05
PB.3582.2	0	0	3.25	0.0	0.0	5.66417210718e-06
PB.2369.1	74	76	94.5	0.000128968841825	0.000132454486199	0.000164696696655
PB.7766.1	18	22	23.1666666667	3.13707993628e-05	3.83420881101e-05	4.03753806614e-05
PB.2369.3	7	8	23.0	1.21997553078e-05	1.39425774946e-05	4.00849102969e-05
PB.2369.2	0	0	6.0	0.0	0.0	1.04569331209e-05
PB.6863.1	1	2	2	1.74282218682e-06	3.48564437365e-06	3.48564437365e-06
PB.4671.1	0	0	1.0	0.0	0.0	1.74282218682e-06
PB.208.2	0	1	2.6	0.0	1.74282218682e-06	4.53133768574e-06
PB.4671.2	3	4	5.0	5.22846656047e-06	6.97128874729e-06	8.71411093412e-06
PB.7046.4	0	0	1.08333333333	0.0	0.0	1.88805736906e-06
PB.2569.1	2	7	7	3.48564437365e-06	1.21997553078e-05	1.21997553078e-05
PB.5840.5	0	0	2.5	0.0	0.0	4.35705546706e-06
PB.7814.2	0	0	2.5	0.0	0.0	4.35705546706e-06
PB.424.1	79	131	136.333333333	0.000137682952759	0.000228309706474	0.000237604758137
PB.424.2	0	0	4.5	0.0	0.0	7.84269984071e-06
PB.351.1	0	6	6	0.0	1.04569331209e-05	1.04569331209e-05
PB.6128.6	8	9	10.4166666667	1.39425774946e-05	1.56853996814e-05	1.81543977794e-05
PB.3090.1	3	3	3	5.22846656047e-06	5.22846656047e-06	5.22846656047e-06
PB.6128.4	1	2	2	1.74282218682e-06	3.48564437365e-06	3.48564437365e-06
PB.6128.5	0	0	1.75	0.0	0.0	3.04993882694e-06
PB.6128.2	13	13	15.25	2.26566884287e-05	2.26566884287e-05	2.65780383491e-05
PB.6128.3	1	2	2.58333333333	1.74282218682e-06	3.48564437365e-06	4.50229064929e-06
PB.6128.1	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.4445.6	1	2	7.11666666667	1.74282218682e-06	3.48564437365e-06	1.24030845629e-05
PB.4445.7	1	1	2.58333333333	1.74282218682e-06	1.74282218682e-06	4.50229064929e-06
PB.4445.4	0	3	5.03333333333	0.0	5.22846656047e-06	8.77220500701e-06
PB.4445.5	2	2	4.36666666667	3.48564437365e-06	3.48564437365e-06	7.61032354913e-06
PB.4445.2	0	0	2.11666666667	0.0	0.0	3.68897362878e-06
PB.4445.3	5	7	11.7	8.71411093412e-06	1.21997553078e-05	2.03910195858e-05
PB.4445.1	0	5	7.91666666667	0.0	8.71411093412e-06	1.37973423124e-05
PB.4854.1	9	11	13.1666666667	1.56853996814e-05	1.91710440551e-05	2.29471587932e-05
PB.4854.2	1	1	2.16666666667	1.74282218682e-06	1.74282218682e-06	3.77611473812e-06
PB.4854.3	0	3	4.66666666667	0.0	5.22846656047e-06	8.13317020518e-06
PB.5034.1	5	6	6.5	8.71411093412e-06	1.04569331209e-05	1.13283442144e-05
PB.4445.8	2	2	3.08333333333	3.48564437365e-06	3.48564437365e-06	5.37370174271e-06
PB.5034.2	4	5	5.5	6.97128874729e-06	8.71411093412e-06	9.58552202753e-06
PB.6380.6	3	4	4.64285714286	5.22846656047e-06	6.97128874729e-06	8.09167443882e-06
PB.6380.7	3	3	3.93452380952	5.22846656047e-06	5.22846656047e-06	6.85717538982e-06
PB.6380.4	2	2	2.29166666667	3.48564437365e-06	3.48564437365e-06	3.99396751147e-06
PB.5693.1	15	20	20.2	2.61423328024e-05	3.48564437365e-05	3.52050081738e-05
PB.6380.2	8	9	12.4678571429	1.39425774946e-05	1.56853996814e-05	2.17292580507e-05
PB.6380.3	1	1	2.13452380952	1.74282218682e-06	1.74282218682e-06	3.72009545354e-06
PB.6380.1	2	3	4.325	3.48564437365e-06	5.22846656047e-06	7.53770595801e-06
PB.4154.1	6	20	20	1.04569331209e-05	3.48564437365e-05	3.48564437365e-05
PB.3624.1	3	9	12.0	5.22846656047e-06	1.56853996814e-05	2.09138662419e-05
PB.1670.1	1	3	3	1.74282218682e-06	5.22846656047e-06	5.22846656047e-06
PB.6380.8	0	0	0.767857142857	0.0	0.0	1.33823846488e-06
PB.6380.9	0	0	0.467857142857	0.0	0.0	8.15391808835e-07
PB.4770.2	4	5	9.45	6.97128874729e-06	8.71411093412e-06	1.64696696655e-05
PB.949.2	1	1	2.5	1.74282218682e-06	1.74282218682e-06	4.35705546706e-06
PB.949.1	0	3	4.5	0.0	5.22846656047e-06	7.84269984071e-06
PB.7404.6	1	1	2.25	1.74282218682e-06	1.74282218682e-06	3.92134992035e-06
PB.3268.2	1	1	4.75	1.74282218682e-06	1.74282218682e-06	8.27840538741e-06
PB.7138.2	0	2	7.08333333333	0.0	3.48564437365e-06	1.234499049e-05
PB.4927.2	1	1	5.33333333333	1.74282218682e-06	1.74282218682e-06	9.29505166306e-06
PB.4665.2	2	4	8.5	3.48564437365e-06	6.97128874729e-06	1.4813988588e-05
PB.4665.3	2	2	3.5	3.48564437365e-06	3.48564437365e-06	6.09987765388e-06
PB.4665.1	36	50	54.5	6.27415987256e-05	8.71411093412e-05	9.49838091819e-05
PB.7739.8	1	1	2.86666666667	1.74282218682e-06	1.74282218682e-06	4.99609026889e-06
PB.7469.3	4	4	5.33333333333	6.97128874729e-06	6.97128874729e-06	9.29505166306e-06
PB.1931.2	5	6	6	8.71411093412e-06	1.04569331209e-05	1.04569331209e-05
PB.2783.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.1163.3	1	1	2.58333333333	1.74282218682e-06	1.74282218682e-06	4.50229064929e-06
PB.2984.1	2	5	5	3.48564437365e-06	8.71411093412e-06	8.71411093412e-06
PB.2638.2	0	0	1.66666666667	0.0	0.0	2.90470364471e-06
PB.4478.2	1	1	2.0	1.74282218682e-06	1.74282218682e-06	3.48564437365e-06
PB.4478.1	21	26	27.5	3.65992659233e-05	4.53133768574e-05	4.79276101376e-05
PB.2233.4	1	1	2.33333333333	1.74282218682e-06	1.74282218682e-06	4.06658510259e-06
PB.3268.5	1	2	5.08333333333	1.74282218682e-06	3.48564437365e-06	8.85934611635e-06
PB.565.1	1	8	8	1.74282218682e-06	1.39425774946e-05	1.39425774946e-05
PB.1903.1	1	1	1.5	1.74282218682e-06	1.74282218682e-06	2.61423328024e-06
PB.7313.1	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.3629.4	0	0	0.833333333333	0.0	0.0	1.45235182235e-06
PB.3629.3	1	2	2.83333333333	1.74282218682e-06	3.48564437365e-06	4.937996196e-06
PB.3629.2	0	1	2.16666666667	0.0	1.74282218682e-06	3.77611473812e-06
PB.3629.1	6	9	10.1666666667	1.04569331209e-05	1.56853996814e-05	1.77186922327e-05
PB.5348.2	0	1	5.5	0.0	1.74282218682e-06	9.58552202753e-06
PB.2233.1	2	3	3.33333333333	3.48564437365e-06	5.22846656047e-06	5.80940728941e-06
PB.5348.1	7	10	14.5	1.21997553078e-05	1.74282218682e-05	2.52709217089e-05
PB.3908.1	1	10	10	1.74282218682e-06	1.74282218682e-05	1.74282218682e-05
PB.2233.3	0	0	1.33333333333	0.0	0.0	2.32376291576e-06
PB.3186.1	3	4	7.0	5.22846656047e-06	6.97128874729e-06	1.21997553078e-05
PB.691.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.6092.6	1	1	2.03333333333	1.74282218682e-06	1.74282218682e-06	3.54373844654e-06
PB.3687.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.7678.2	1	1	3.38333333333	1.74282218682e-06	1.74282218682e-06	5.89654839875e-06
PB.6545.1	0	1	3.66666666667	0.0	1.74282218682e-06	6.39034801835e-06
PB.4576.4	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.6545.2	37	38	41.1666666667	6.44844209125e-05	6.62272430993e-05	7.17461800242e-05
PB.2934.1	42	69	69	7.31985318466e-05	0.000120254730891	0.000120254730891
PB.4470.1	3	8	8	5.22846656047e-06	1.39425774946e-05	1.39425774946e-05
PB.7447.2	0	0	1.0	0.0	0.0	1.74282218682e-06
PB.3821.1	1	3	3	1.74282218682e-06	5.22846656047e-06	5.22846656047e-06
PB.1598.1	0	0	0.5	0.0	0.0	8.71411093412e-07
PB.7708.2	2	2	11.8333333333	3.48564437365e-06	3.48564437365e-06	2.06233958774e-05
PB.6896.1	6	11	13.0	1.04569331209e-05	1.91710440551e-05	2.26566884287e-05
PB.6896.2	0	0	2.0	0.0	0.0	3.48564437365e-06
PB.4784.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.2100.1	1	2	2	1.74282218682e-06	3.48564437365e-06	3.48564437365e-06
PB.2478.3	1	1	2.83333333333	1.74282218682e-06	1.74282218682e-06	4.937996196e-06
PB.4585.3	1	1	1.5	1.74282218682e-06	1.74282218682e-06	2.61423328024e-06
PB.4585.2	5	5	6.33333333333	8.71411093412e-06	8.71411093412e-06	1.10378738499e-05
PB.4585.1	2	3	4.83333333333	3.48564437365e-06	5.22846656047e-06	8.42364056965e-06
PB.5000.1	1	1	2.25	1.74282218682e-06	1.74282218682e-06	3.92134992035e-06
PB.5000.2	0	0	1.25	0.0	0.0	2.17852773353e-06
PB.6021.1	3	7	7.83333333333	5.22846656047e-06	1.21997553078e-05	1.36521071301e-05
PB.1815.10	14	14	16.1	2.43995106155e-05	2.43995106155e-05	2.80594372079e-05
PB.6150.2	2	2	5.0	3.48564437365e-06	3.48564437365e-06	8.71411093412e-06
PB.6150.1	5	5	7.5	8.71411093412e-06	8.71411093412e-06	1.30711664012e-05
PB.5844.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.6055.3	2	2	3.16666666667	3.48564437365e-06	3.48564437365e-06	5.51893692494e-06
PB.6055.2	4	4	5.16666666667	6.97128874729e-06	6.97128874729e-06	9.00458129859e-06
PB.6055.1	1	2	2.66666666667	1.74282218682e-06	3.48564437365e-06	4.64752583153e-06
PB.6878.4	0	0	0.833333333333	0.0	0.0	1.45235182235e-06
PB.3620.2	0	0	0.45	0.0	0.0	7.84269984071e-07
PB.7219.1	0	0	1.33333333333	0.0	0.0	2.32376291576e-06
PB.1398.1	9	16	16	1.56853996814e-05	2.78851549892e-05	2.78851549892e-05
PB.6878.2	3	3	3.83333333333	5.22846656047e-06	5.22846656047e-06	6.68081838282e-06
PB.6878.3	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.3620.1	0	0	1.28333333333	0.0	0.0	2.23662180642e-06
PB.2214.1	91	127	127.5	0.000158596819001	0.000221338417727	0.00022220982882
PB.3244.1	2	4	6.0	3.48564437365e-06	6.97128874729e-06	1.04569331209e-05
PB.3244.2	1	1	3.0	1.74282218682e-06	1.74282218682e-06	5.22846656047e-06
PB.7011.1	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.5383.1	8	12	13.0	1.39425774946e-05	2.09138662419e-05	2.26566884287e-05
PB.5383.2	2	2	3.0	3.48564437365e-06	3.48564437365e-06	5.22846656047e-06
PB.2361.10	1	1	2.23333333333	1.74282218682e-06	1.74282218682e-06	3.89230288391e-06
PB.4606.3	0	0	2.5	0.0	0.0	4.35705546706e-06
PB.5149.1	58	76	81.0	0.000101083686836	0.000132454486199	0.000141168597133
PB.5149.2	1	2	7.0	1.74282218682e-06	3.48564437365e-06	1.21997553078e-05
PB.1476.3	0	4	12.9166666667	0.0	6.97128874729e-06	2.25114532465e-05
PB.6316.2	1	1	5.5	1.74282218682e-06	1.74282218682e-06	9.58552202753e-06
PB.6316.1	24	24	28.5	4.18277324838e-05	4.18277324838e-05	4.96704323245e-05
PB.3697.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.3697.2	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.1476.4	0	9	20.9166666667	0.0	1.56853996814e-05	3.64540307411e-05
PB.4209.1	0	2	3.0	0.0	3.48564437365e-06	5.22846656047e-06
PB.130.1	7	11	41.6666666667	1.21997553078e-05	1.91710440551e-05	7.26175911176e-05
PB.1390.1	165	243	244.333333333	0.000287565660826	0.000423505791398	0.000425829554314
PB.6126.1	2	4	5.5	3.48564437365e-06	6.97128874729e-06	9.58552202753e-06
PB.6126.2	0	0	1.5	0.0	0.0	2.61423328024e-06
PB.6516.2	2	2	2	3.48564437365e-06	3.48564437365e-06	3.48564437365e-06
PB.101.6	0	0	4.03333333333	0.0	0.0	7.02938282019e-06
PB.2825.3	0	0	1.08333333333	0.0	0.0	1.88805736906e-06
PB.7594.1	7	13	13	1.21997553078e-05	2.26566884287e-05	2.26566884287e-05
PB.3131.1	1	7	7	1.74282218682e-06	1.21997553078e-05	1.21997553078e-05
PB.1049.1	1	3	3	1.74282218682e-06	5.22846656047e-06	5.22846656047e-06
PB.410.1	74	85	91.0	0.000128968841825	0.00014813988588	0.000158596819001
PB.7476.1	3	8	9.16666666667	5.22846656047e-06	1.39425774946e-05	1.59758700459e-05
PB.410.2	0	0	6.5	0.0	0.0	1.13283442144e-05
PB.2315.1	14	74	116.376190476	2.43995106155e-05	0.000128968841825	0.00020282300678
PB.5340.1	5	15	15	8.71411093412e-06	2.61423328024e-05	2.61423328024e-05
PB.4034.1	5	11	11	8.71411093412e-06	1.91710440551e-05	1.91710440551e-05
PB.2315.4	0	2	6.27619047619	0.0	3.48564437365e-06	1.09382840106e-05
PB.283.2	1	1	1.5	1.74282218682e-06	1.74282218682e-06	2.61423328024e-06
PB.2643.6	1	2	4.96666666667	1.74282218682e-06	3.48564437365e-06	8.65601686122e-06
PB.2315.7	1	1	2.44285714286	1.74282218682e-06	1.74282218682e-06	4.25746562781e-06
PB.6846.3	1	1	3.25	1.74282218682e-06	1.74282218682e-06	5.66417210718e-06
PB.6846.2	41	48	52.5833333333	7.14557096598e-05	8.36554649675e-05	9.16433999905e-05
PB.1257.1	1	2	2	1.74282218682e-06	3.48564437365e-06	3.48564437365e-06
PB.7476.2	0	1	1.66666666667	0.0	1.74282218682e-06	2.90470364471e-06
PB.3151.1	2	2	2	3.48564437365e-06	3.48564437365e-06	3.48564437365e-06
PB.4215.2	1	1	1.5	1.74282218682e-06	1.74282218682e-06	2.61423328024e-06
PB.4215.1	0	1	1.5	0.0	1.74282218682e-06	2.61423328024e-06
PB.6846.4	2	2	5.41666666667	3.48564437365e-06	3.48564437365e-06	9.44028684529e-06
PB.3196.1	2	9	9	3.48564437365e-06	1.56853996814e-05	1.56853996814e-05
PB.6188.1	0	11	11.5	0.0	1.91710440551e-05	2.00424551485e-05
PB.1503.1	1	6	6	1.74282218682e-06	1.04569331209e-05	1.04569331209e-05
PB.94.2	1	2	4.5	1.74282218682e-06	3.48564437365e-06	7.84269984071e-06
PB.94.3	5	8	10.0	8.71411093412e-06	1.39425774946e-05	1.74282218682e-05
PB.94.1	10	10	10.5	1.74282218682e-05	1.74282218682e-05	1.82996329616e-05
PB.1593.1	0	1	2.5	0.0	1.74282218682e-06	4.35705546706e-06
PB.1680.1	1	3	3	1.74282218682e-06	5.22846656047e-06	5.22846656047e-06
PB.7703.1	2	3	3	3.48564437365e-06	5.22846656047e-06	5.22846656047e-06
PB.1035.1	1	1	1.5	1.74282218682e-06	1.74282218682e-06	2.61423328024e-06
PB.1035.2	3	3	3.5	5.22846656047e-06	5.22846656047e-06	6.09987765388e-06
PB.1720.1	35	63	69.5	6.09987765388e-05	0.00010979779777	0.000121126141984
PB.2119.2	1	1	7.16666666667	1.74282218682e-06	1.74282218682e-06	1.24902256722e-05
PB.1720.2	2	5	11.5	3.48564437365e-06	8.71411093412e-06	2.00424551485e-05
PB.5475.1	10	19	19	1.74282218682e-05	3.31136215496e-05	3.31136215496e-05
PB.7479.3	0	0	0.5	0.0	0.0	8.71411093412e-07
PB.101.5	0	0	0.783333333333	0.0	0.0	1.36521071301e-06
PB.4949.13	0	1	10.0484126984	0.0	1.74282218682e-06	1.75125965932e-05
PB.1055.4	0	0	0.333333333333	0.0	0.0	5.80940728941e-07
PB.2119.1	5	16	22.1666666667	8.71411093412e-06	2.78851549892e-05	3.86325584746e-05
PB.1055.2	0	0	1.16666666667	0.0	0.0	2.03329255129e-06
PB.1055.3	7	7	9.0	1.21997553078e-05	1.21997553078e-05	1.56853996814e-05
PB.1055.1	1	1	2.5	1.74282218682e-06	1.74282218682e-06	4.35705546706e-06
PB.4275.1	0	0	2.0	0.0	0.0	3.48564437365e-06
PB.6579.1	1	4	4	1.74282218682e-06	6.97128874729e-06	6.97128874729e-06
PB.5507.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.4886.1	2	5	6.0	3.48564437365e-06	8.71411093412e-06	1.04569331209e-05
PB.5028.1	4	11	11	6.97128874729e-06	1.91710440551e-05	1.91710440551e-05
PB.3952.2	1	4	11.7333333333	1.74282218682e-06	6.97128874729e-06	2.04491136587e-05
PB.3952.3	6	7	12.2333333333	1.04569331209e-05	1.21997553078e-05	2.13205247521e-05
PB.3952.1	0	1	4.73333333333	0.0	1.74282218682e-06	8.24935835096e-06
PB.3952.4	6	8	14.7333333333	1.04569331209e-05	1.39425774946e-05	2.56775802192e-05
PB.3952.5	0	0	4.06666666667	0.0	0.0	7.08747689308e-06
PB.1468.6	2	2	3.91666666667	3.48564437365e-06	3.48564437365e-06	6.82605356506e-06
PB.5904.2	0	0	1.5	0.0	0.0	2.61423328024e-06
PB.1468.4	8	8	10.0666666667	1.39425774946e-05	1.39425774946e-05	1.7544410014e-05
PB.4532.2	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.6308.2	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.1468.3	0	1	1.4	0.0	1.74282218682e-06	2.43995106155e-06
PB.6308.1	5	7	7	8.71411093412e-06	1.21997553078e-05	1.21997553078e-05
PB.3482.1	22	35	35	3.83420881101e-05	6.09987765388e-05	6.09987765388e-05
PB.3829.1	0	2	3.0	0.0	3.48564437365e-06	5.22846656047e-06
PB.7258.1	4	5	5	6.97128874729e-06	8.71411093412e-06	8.71411093412e-06
PB.3689.1	1	2	2	1.74282218682e-06	3.48564437365e-06	3.48564437365e-06
PB.3503.1	2	3	3	3.48564437365e-06	5.22846656047e-06	5.22846656047e-06
PB.3166.3	0	2	2.75	0.0	3.48564437365e-06	4.79276101376e-06
PB.3166.2	0	4	8.41666666667	0.0	6.97128874729e-06	1.46687534058e-05
PB.3166.1	3	7	12.75	5.22846656047e-06	1.21997553078e-05	2.2220982882e-05
PB.5086.1	5	11	11	8.71411093412e-06	1.91710440551e-05	1.91710440551e-05
PB.3968.1	3	9	11.8333333333	5.22846656047e-06	1.56853996814e-05	2.06233958774e-05
PB.4859.2	0	0	4.16666666667	0.0	0.0	7.26175911176e-06
PB.3182.1	5	16	16	8.71411093412e-06	2.78851549892e-05	2.78851549892e-05
PB.1412.4	57	58	70.9	9.93408646489e-05	0.000101083686836	0.000123566093046
PB.1412.6	0	0	0.75	0.0	0.0	1.30711664012e-06
PB.6372.1	7	8	8.5	1.21997553078e-05	1.39425774946e-05	1.4813988588e-05
PB.1412.3	1	1	2.15	1.74282218682e-06	1.74282218682e-06	3.74706770167e-06
PB.1412.2	11	17	29.0666666667	1.91710440551e-05	2.9627977176e-05	5.06580315637e-05
PB.2495.2	6	6	7.5	1.04569331209e-05	1.04569331209e-05	1.30711664012e-05
PB.2495.1	1	1	3.33333333333	1.74282218682e-06	1.74282218682e-06	5.80940728941e-06
PB.3022.3	0	0	0.833333333333	0.0	0.0	1.45235182235e-06
PB.5320.1	1	3	3	1.74282218682e-06	5.22846656047e-06	5.22846656047e-06
PB.6192.2	2	2	4.98333333333	3.48564437365e-06	3.48564437365e-06	8.68506389767e-06
PB.2090.1	2	2	6.83333333333	3.48564437365e-06	3.48564437365e-06	1.19092849433e-05
PB.6784.5	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.6611.1	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.299.1	3	3	3	5.22846656047e-06	5.22846656047e-06	5.22846656047e-06
PB.7331.1	1	15	29.1666666667	1.74282218682e-06	2.61423328024e-05	5.08323137824e-05
PB.1385.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.7331.3	2	2	6.16666666667	3.48564437365e-06	3.48564437365e-06	1.07474034854e-05
PB.7331.2	37	65	79.6666666667	6.44844209125e-05	0.000113283442144	0.000138844834217
PB.6213.1	1	1	1.5	1.74282218682e-06	1.74282218682e-06	2.61423328024e-06
PB.6784.3	0	0	2.58333333333	0.0	0.0	4.50229064929e-06
PB.2489.1	0	3	3.66666666667	0.0	5.22846656047e-06	6.39034801835e-06
PB.2489.2	0	0	0.833333333333	0.0	0.0	1.45235182235e-06
PB.2489.3	0	0	0.833333333333	0.0	0.0	1.45235182235e-06
PB.7090.1	1	3	3	1.74282218682e-06	5.22846656047e-06	5.22846656047e-06
PB.6784.1	1	2	4.58333333333	1.74282218682e-06	3.48564437365e-06	7.98793502294e-06
PB.5289.1	0	2	2	0.0	3.48564437365e-06	3.48564437365e-06
PB.2164.2	0	0	0.5	0.0	0.0	8.71411093412e-07
PB.5562.1	0	0	0.5	0.0	0.0	8.71411093412e-07
PB.5562.3	2	3	3.5	3.48564437365e-06	5.22846656047e-06	6.09987765388e-06
PB.5562.2	0	1	1.5	0.0	1.74282218682e-06	2.61423328024e-06
PB.5562.4	0	0	0.5	0.0	0.0	8.71411093412e-07
PB.7086.1	1	3	3.5	1.74282218682e-06	5.22846656047e-06	6.09987765388e-06
PB.7086.2	3	3	4.0	5.22846656047e-06	5.22846656047e-06	6.97128874729e-06
PB.6718.1	22	27	33.5	3.83420881101e-05	4.70561990442e-05	5.83845432586e-05
PB.2475.1	2	5	5	3.48564437365e-06	8.71411093412e-06	8.71411093412e-06
PB.271.2	1	1	3.0	1.74282218682e-06	1.74282218682e-06	5.22846656047e-06
PB.1293.1	33	40	49.7833333333	5.75131321652e-05	6.97128874729e-05	8.67634978674e-05
PB.6286.1	3	4	4	5.22846656047e-06	6.97128874729e-06	6.97128874729e-06
PB.2481.1	1	2	2	1.74282218682e-06	3.48564437365e-06	3.48564437365e-06
PB.1293.4	0	0	3.61666666667	0.0	0.0	6.30320690901e-06
PB.7637.1	2	3	3.5	3.48564437365e-06	5.22846656047e-06	6.09987765388e-06
PB.3259.14	0	0	0.658333333333	0.0	0.0	1.14735793966e-06
PB.6303.1	2	5	5	3.48564437365e-06	8.71411093412e-06	8.71411093412e-06
PB.3259.10	0	0	0.666666666667	0.0	0.0	1.16188145788e-06
PB.3259.11	1	1	1.65	1.74282218682e-06	1.74282218682e-06	2.87565660826e-06
PB.3259.12	1	1	2.55277777778	1.74282218682e-06	1.74282218682e-06	4.44903774914e-06
PB.3259.13	1	1	1.52777777778	1.74282218682e-06	1.74282218682e-06	2.66264500765e-06
PB.3076.1	0	3	4.5	0.0	5.22846656047e-06	7.84269984071e-06
PB.622.1	1	4	4	1.74282218682e-06	6.97128874729e-06	6.97128874729e-06
PB.3076.3	2	2	3.0	3.48564437365e-06	3.48564437365e-06	5.22846656047e-06
PB.3831.1	9	12	12	1.56853996814e-05	2.09138662419e-05	2.09138662419e-05
PB.1337.1	1	3	4.41666666667	1.74282218682e-06	5.22846656047e-06	7.69746465847e-06
PB.1495.4	0	0	0.5	0.0	0.0	8.71411093412e-07
PB.5281.1	8	9	9	1.39425774946e-05	1.56853996814e-05	1.56853996814e-05
PB.1337.2	3	7	10.5833333333	5.22846656047e-06	1.21997553078e-05	1.84448681439e-05
PB.5261.9	0	2	2.58333333333	0.0	3.48564437365e-06	4.50229064929e-06
PB.5750.1	1	3	3	1.74282218682e-06	5.22846656047e-06	5.22846656047e-06
PB.1990.1	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
